sku		weight		length		depth		height 		trade_unit_ean		location		consumer_units_in_trade_unit
349949		1.45		150		305		148		1077044265643637		0828		12
349940		13.15		154		230		291		1085338276575353		06-002		6
349941		2.415		110		380		104		1077044265621291		06-002		14
349942		1.84		365		100		95		1077044265621055		06-002		16
349943		9.33		269		179		355		1077044265630521		0082		6
349944		0.78		126		367		139		1077045641899105		1024		12
349953		0.74		200		270		144		1077045641887935		1224		6
349966		6		320		170		116		1077047941513774		0001		3
349979		5.4		304		232		82		1073337031660643		2207		12
349970		6.543		410		155		125		1077044265637353		06-002		5
349974		3.4		157		231		117		1077041841571858		0416		6
349976		2.06		200		200		200		1077044469658703		1506		4
349088		4.3		170		230		147		1077042723906669		0327		12
349089		6.32		275		200		170		1074394707161278		4204		12
349080		6.17		250		165		275		1074744654672813		2303		6
349081		3.323		220		165		140		1076941341065493		1919		12
349082		15.2		300		398		238		1077048441592030		0083		4
349091		13.6		388		263		231		1077040341592899		0095		4
349093		12.84		212		350		216		1077044265633010		06-002		4
349094		12.84		212		350		216		1077044265634079		06-002		4
349095		7.3		242		165		305		1076941341455775		99		6
349095		7.3		242		165		305		1076941341065745		99		1
349096		8		179		266		306		1073367265519523		06-002		6
349001		6.6		300		215		125		1077045541587102		0701		3
349006		8.4		400		275		120		1077048441592252		2202		4
349013		15.83		400		300		240		1077046641509995		0101		4
349029		12.7		305		200		250		1077044265639791		1204		8
349020		6.8		330		220		140		1078336031797934		2911		24
349039		0.29		109		250		103		1077046741481610		2010		4
349030		6.31		240		165		295		1077045841236342		2604		6
349031		6.33		330		220		135		1077046741471802		2713		24
349032		6.33		330		220		135		1077046741471819		2711		24
349035		8		280		180		260		1077047941513965		0814		6
349036		8		280		180		260		1077047941513958		1402		6
349042		7		394		170		114		1077047941513262		1814		5
349058		12.89		300		200		250		1077047941514702		0089		8
349059		6.41		270		200		170		1074394976106970		1501		12
349051		0.74		200		270		144		1077045641806875		2107		6
349052		0.74		200		270		144		1077045641806899		2308		6
349053		2.17		106		277		273		1077045641808626		2008		4
349067		9.15		300		145		220		1077049241709369		0001		6
349068		15.4		237		300		400		1077059141726649		0075		4
349060		13.42		290		195		255		1077047941376485		06-002		8
349061		13.42		290		195		265		1077047941376492		06-002		8
349062		9.06		260		170		340		1074744654613885		0093		6
349063		1.662		180		115		160		1077056841426541		0814		6
349064		1.662		185		115		160		1077056841426534		4103		6
349065		1.662		175		116		160		1077056841426527		1501		6
349066		7.9		177		267		295		1074344218370355		99		6
349066		0		0		0		0		1072345579578925		99		1
349078		6.411		230		160		220		1077045382814955		0802		6
349079		6.411		225		165		220		1077045382814948		0099		6
349070		6.26		228		355		142		1077044395776014		06-002		20
349071		7.55		220		146		307		1077044743063056		06-002		6
349072		8.508		156		300		217		1074745729685516		0705		8
349075		5.8		220		145		240		1077056841425513		1202		6
349180		2		170		145		135		1084744679677708		1312		8
349183		5.2		147		295		220		1077045494580106		4503		8
349184		7.06		216		292		185		1077047941514665		06-002		12
349185		7.06		216		292		185		1077047941514771		06-002		12
349199		7.06		400		195		160		1077047941510391		06-002		20
349190		10.2		405		195		160		1077040841181418		3701		20
349101		6.6		325		215		140		1077044265643750		3814		24
349102		9.156		260		175		345		1077049241709482		0903		6
349103		3.686		136		290		175		1077044015788496		06-002		9
349117		23		302		198		105		1077041841570196		0710		6
349118		23		302		198		105		1077041841570110		0908		6
349110		7.2		235		160		295		1076138941195273		06-002		6
349111		1.45		97		294		135		1076947675257580		0527		4
349114		4.55		195		295		145		1076947675229457		06-002		5
349115		6.501		158		240		310		1074344393577181		99		6
349115		1		70		70		285		1074344393576856		99		1
349128		6.523		280		200		230		1077056841426435		4412		12
349121		0		243		164		307		1077044265643156		99		6
349121		0		79		79		302		1077044265643149		99		1
349124		6.553		410		150		125		1077047941524909		06-002		5
349125		6.553		410		150		125		1077047941524992		06-002		5
349126		6.534		230		160		216		1077047941524978		06-002		6
349138		6.534		230		160		220		1077047941524985		06-002		6
349139		6.9		160		235		310		1077368756667521		06-002		6
349130		6.9		160		235		310		1077368756667507		06-002		6
349131		6.416		236		156		242		1077044936412722		06-002		6
349136		8.704		295		380		207		1073386341359549		06-002		10
349144		13.053		305		200		245		1077047941512906		0602		8
349146		0.78		126		367		139		1077045641801825		0527		12
349158		0.78		126		367		139		1077045641801016		1827		12
349150		0.78		126		367		139		1077045641801955		0828		12
349168		5.2		170		255		130		1077044265624957		06-002		6
349163		10.4		350		235		200		1077046641500800		0812		6
349165		8.1		166		248		312		1077044265645242		06-002		6
349166		7		235		160		305		1085338276575230		0802		6
349178		7.32		162		239		311		1072591227708286		06-002		6
349179		7.32		162		239		311		1098755541314709		06-002		6
349170		7.32		162		239		311		1072591227435823		06-002		6
349175		10		570		330		112		1077044062325477		06-002		1
349288		5.33		156		236		242		1077044936411398		06-002		6
349289		5.33		156		236		242		1077044936411312		06-002		6
349281		6.46		168		252		277		1074334753172828		1301		6
349283		12.89		303		202		245		1077047941525845		0313		8
349284		12		303		202		245		1077047941513323		1901		8
349286		6.532		236		310		109		1077044265651748		1416		12
349298		6.532		236		310		109		1077044265651762		1506		6
349291		6.22		173		173		334		1074744654659685		2103		4
349292		1.16		151		287		174		1077045641809456		2410		4
349293		1.16		151		287		174		1077045641809586		0001		4
349294		1.16		151		287		174		1077045641809517		0716		4
349296		6.32		155		41		125		1084744082476646		06-002		30
349205		6.4		200		270		233		1077045541587591		4604		12
349206		4		220		331		92		1077049241709314		06-002		24
349218		13		199		293		248		1077044265659638		2103		8
349219		6.84		149		202		263		1077044265659652		0404		6
349210		6.84		149		202		263		1077044265659614		0202		6
349211		6.84		149		202		263		1077044265659690		0075		6
349212		6.54		150		257		200		1077044265659676		0204		6
349213		6.519		210		319		116		1077047941519806		1301		3
349214		6.519		210		319		116		1077047941519813		1204		3
349215		6.519		210		319		116		1077047941519820		1303		3
349216		6.519		210		319		116		1077047941510681		06-002		3
349228		6.519		210		319		116		1077047941513934		0212		3
349220		12.708		202		303		245		1077047941526033		1802		8
349221		1.7		156		306		240		1076947675067806		06-002		6
349222		0		0		0		0		1077047217576915		99		6
349224		2.3		225		173		308		1077367306652772		06-002		6
349225		2.1		115		325		200		1073330122377888		2419		4
349226		2.1		115		325		200		1073330122377765		1809		4
349238		0.78		200		270		144		1077045641810919		1420		6
349239		0.78		200		270		144		1077045641810988		2224		6
349230		5.2		147		295		220		1077045494588799		06-002		8
349231		6.71		120		280		198		1074744807631759		06-002		6
349232		0.835		128		374		127		1076947674065728		1227		3
349249		6.87		324		217		136		1073359768595876		0501		24
349240		9.261		185		275		355		1077056841426794		0301		6
349241		8.53		203		306		167		1077046741436054		06-002		6
349242		6.54		155		440		122		1077044936411541		1703		5
349243		6.54		155		440		122		1077044936412685		1812		5
349244		6.54		155		440		122		1077044936411824		2103		5
349245		12.812		200		300		249		1077044936411886		1701		8
349246		6.552		165		250		312		1077336811519467		0204		6
349258		2.434		155		383		149		1073386341345603		1607		10
349258		0.2		76		76		142		1079334641575675		1607		1
349259		5.66		385		198		144		1072399431690935		06-002		4
349250		1.03		151		392		154		1077046741424617		0627		12
349251		1.03		151		392		154		1077046741424624		0915		12
349252		2.4		197		297		147		1077044265654381		06-002		12
349253		4.3		166		266		105		1077044265665097		0619		10
349254		4.3		166		266		105		1077044265665073		0712		10
349255		4.3		166		266		105		1077044265665912		1519		10
349256		1.4		147		215		115		1077044078598971		1110		6
349268		6.6		173		400		125		1077046741458315		2424		16
349269		6.6		173		400		125		1077046741458308		2423		16
349260		6.6		173		400		125		1077046741459749		2110		16
349261		4.2		163		301		93		1077046741430519		1410		12
349262		4.2		163		301		93		1077046741430526		2019		12
349263		4.2		163		301		93		1077046741431653		1620		12
349264		6		270		335		90		1077044265629532		1604		12
349265		6		310		220		90		1077044265537981		0604		12
349266		6.26		173		256		266		1074744654629671		2301		6
349278		6.26		173		256		266		1074744654629176		0701		6
349279		4.69		196		398		197		1077044037442932		06-002		14
349270		4.69		196		398		197		1077044037442956		06-002		14
349271		4.69		196		398		197		1077044037442918		06-002		14
349272		17.5		325		470		210		1094745222976757		0604		6
349274		4.263		153		158		227		1074745729682065		06-002		4
349275		4.263		153		158		227		1074745729682935		06-002		4
349276		7.115		235		163		303		1076138941197475		06-002		6
349388		2.56		163		196		152		1074222380685005		06-002		12
349389		1.57		109		194		158		1074222380688419		06-002		8
349380		0.99		142		193		193		1074222380691549		06-002		6
349381		0.86		150		300		187		1076947675152922		06-002		6
349382		7.6		400		300		250		1079334641721570		99		8
349382		7.6		400		300		250		1077046064505109		99		8
349383		8		435		295		260		1073332828478036		99		4
349385		7.116		155		229		303		1077044342770959		06-002		6
349386		7.746		189		281		270		1077044342770966		06-002		6
349398		7.34		175		264		275		1077044743020455		06-002		6
349399		7.64		155		236		315		1073337942534620		06-002		6
349390		7.64		155		236		315		1073337942534606		06-002		6
349391		7.64		155		236		315		1073337942534682		06-002		6
349395		16.024		300		400		257		1077046641500435		1901		4
349300		8.4		268		403		119		1077048441505894		0204		4
349319		15.2		398		300		238		1077048441505849		0059		4
349311		6.3		275		205		173		1077048441505078		0404		12
349312		6.3		275		205		173		1077048441505931		0402		12
349313		5.18		190		190		293		1074773641684546		2002		1
349315		5.18		190		190		293		1074773641659230		0085		1
349329		2.7		224		300		200		1077044265650406		06-002		12
349320		9.331		173		259		334		1074744654695577		1404		6
349321		14.67		259		369		244		1077046641509261		1303		8
349323		10.4		245		363		206		1077046641500329		0070		4
349325		15.83		300		400		244		1077046641500473		0072		4
349338		7.02		146		298		265		1079334641575675		0081		8
349338		7.02		146		298		265		1073337945929904		0081		8
349338		7.02		146		298		265		1073337945629903		0081		24
349339		13.6		263		388		231		1077040341591403		0080		4
349331		8.92		268		402		117		1074773641561274		1101		4
349335		0.78		126		367		139		1077045641815358		1124		12
349336		0.78		126		367		139		1077045641815327		2024		12
349348		2.17		109		277		273		1077045641802952		999999		4
349340		3.5		163		221		138		1078336031792274		999999		12
349343		0.4		190		200		100		1077044265643033		0224		6
349346		6.8		220		342		140		1077052141464504		999999		24
349358		12.904		200		300		254		1077045541579237		1301		8
349359		0.69		128		376		127		1076947673392696		98		3
349350		0.69		128		376		127		1076947672269913		2416		3
349351		4.284		202		277		118		1074323414674412		999999		12
349352		3.505		172		257		195		1077044265653124		999999		6
349353		6.63		191		280		261		1074344743797115		999999		4
349354		6.63		191		280		261		1074344743797108		999999		4
349364		9.5		190		285		316		1074773641679986		0903		6
342488		2.2		277		106		273		1077045641899723		2211		4
342489		2.2		277		106		273		1077045641899754		1216		4
356571		6.42		300		260		340		1074744299573100		06-002		6
356571		8.617		385		265		333		1074744299573070		06-002		8
356573		0		0		0		0		1074344634762611		99		6
356573		0		0		0		0		1074344634785672		99		1
356574		1.1		81		81		305		1077044565675284		99		1
356574		8.95		250		164		306		1077044565675291		99		6
356575		1.1		81		81		305		1077044565605250		99		1
356575		8.95		250		164		306		1077044565606776		99		6
356576		1.1		81		81		305		1076941341066414		99		1
356576		8.95		250		164		306		1076941341439577		99		6
356694		4.56		164		248		160		1077045755247687		99		12
356694		0.29		38		38		79		1077045755947686		99		12
356609		1.98		279		197		166		1074222380680109		1315		24
356609		0.99		193		142		193		1074222380692645		1315		6
358702		0.49		193		113		176		1074222380682332		1612		6
358083		0		250		140		110		1077048225575747		99		1
359737		0		0		0		0		1077044597673289		99		4
352087		0		0		0		0		1077044534578165		99		1
352087		0		0		0		0		1077044534578202		99		50
352037		0		0		0		0		1077044534675772		99		1
352037		0		0		0		0		1079334641575675		99		1
352037		0		0		0		0		1077044534675789		99		5
363677		3.38		385		200		215		1077045641473916		06-002		12
364867		2.1		365		135		185		1077042755402962		1205		6
364997		1.21		170		95		75		1073370443846083		48-102		8
364107		0		0		0		0		1079334641575675		1002		6
364107		0.8		160		100		155		1077045747125344		1002		12
364107		1.44		191		165		199		1077045747580075		1002		12
365257		4.2		400		300		160		1077045759589226		0402		8
365257		0		0		0		0		1077045759580070		0402		8
365257		0		0		0		0		1077045759597146		0402		6
366437		1.7		400		270		52		1077045786575230		2002		6
366437		0		0		0		0		1077045786570433		2002		6
366437		0		0		0		0		1077045786572642		2002		6
366457		1.7		400		270		52		1077045786575254		0202		6
366457		0		0		0		0		1077045786570440		0202		6
366457		0		0		0		0		1077045786572659		0202		6
366477		1.7		400		270		52		1077045786575469		0721		6
366477		0		0		0		0		1077045786570457		0721		6
366477		0		0		0		0		1077045786572666		0721		6
369227		0		300		220		135		1077044888537689		99		12
361717		1.084		205		80		80		1077045041385680		46-302		40
361717		13.26		415		174		230		1077045041395610		46-302		480
361097		0		0		0		0		1079334641575675		0901		10
361097		0		0		0		0		1079334641575675		0901		10
362607		7.8		490		190		180		1077045641478423		3804		15
373408		1.65		236		110		160		1074334752172195		0909		10
373400		1.65		236		110		160		1074334752172140		1910		10
373167		0		0		0		0		1077047941541197		1604		12
373167		13.2		300		195		255		1077047941514818		1604		12
374837		0.8		145		96		175		1077045241898546		06-002		6
374387		0.964		213		100		103		1077042755486467		0512		8
374337		0.964		213		100		103		1077046741493194		0220		8
375597		6.8		280		160		225		1074334720919692		35-101		24
376977		12.75		290		190		270		1077040841634266		06-002		8
376247		5.4		290		180		180		1077044010982387		0812		10
