sku		primary		consumer_unit_ean
349709		-1		1077045641802761
349701		-1		1077045641802891
349702		0		1077045641801672
349912		0		1073386341896693
418807		-1		1076947674152732
418807		0		1077049641595685
349949		-1		1077044265643620
349935		-1		1077044265642401
349936		0		1077044265557149
349936		-1		1077044265642425
349935		0		1077044265557187
349949		0		1077044265085901
349944		-1		1077045641899198
363677		-1		1077045641573913
362607		-1		1077045641578420
199405		0		1077046498577819
199404		0		1077046498577802
199403		0		1077046498577895
199402		0		1077046498577888
199401		0		1077046498577871
199409		0		1077924445986665
199408		0		1077046498639593
199407		0		1077924445985125
349238		0		1077045641801658
349710		-1		1077045641881209
349712		-1		1077045641886037
349713		-1		1077045641887669
349714		-1		1077045641881933
349826		-1		1077334531675685
349859		-1		1076947674649379
349232		-1		1076947674065711
428617		-1		1077045641573784
428697		-1		1077045641578086
396663		-1		1077044078570472
398969		-1		1077044265699078
356571		-1		1074744299573964
344062		-1		1077045641704294
342489		-1		1077045641899747
342488		-1		1077045641899716
349315		-1		1074773641659230
349313		-1		1074773641684546
318021		-1		1076947676608527
403800		-1		1077041930503036
403896		-1		1076085803577909
403808		-1		1077042322175787
799240		-1		1073318141194174
799241		-1		1073318141123822
349320		-1		1074744654695430
403999		-1		1077044939076273
403990		-1		1077044939076150
343894		-1		1079334628707839
319266		-1		1077044007739697
319263		-1		1077044007738997
302513		-1		1077044265649790
302513		0		1077044265531217
319276		-1		1076947675221161
301240		-1		1077044265538612
319398		-1		1077334691305170
301235		-1		1077044265538667
313424		-1		1077044007720596
301236		-1		1077044265538636
301248		-1		1077044265538704
302520		-1		1077044007734999
319380		-1		1077044007730793
301241		-1		1077044265538643
313491		-1		1077044265629266
319389		-1		1077044007723696
318865		-1		1077047141574681
313422		-1		1077044007721098
318442		-1		1077744471054899
319248		-1		1077044265621246
319249		-1		1077744471597891
318866		-1		1077047141574698
318050		0		1077044265606090
318870		0		1077044265612619
318443		-1		1077744471054806
319240		-1		1077744471597808
319241		-1		1077042322175671
318870		-1		1077044265565120
318050		-1		1077044265650130
149327		0		1077042755372609
149327		-1		1077046741070753
149327		0		1077045741534906
190787		-1		1077049141588675
941577		-1		1079334628622972
594262		-1		1077044265631757
594262		0		1077044265515705
663911		-1		1077054141977558
403809		-1		1079334628622668
793621		0		1077044265595646
793621		-1		1077044265637926
663874		-1		1077056741584174
663875		-1		1077056741584075
653450		-1		1073346841507772
624017		0		1077744651388394
643603		-1		1079334621598823
624017		-1		1077744651749997
629927		-1		1077049641523282
643604		-1		1079334621598830
643606		-1		1079334621598960
653474		-1		1077331151576699
721217		0		1077046107557423
721217		-1		1077046741190758
721217		0		1077046107631345
721217		0		1077046107943264
721217		0		1077056341771981
721217		0		1077045741537808
797512		0		1077044265522864
797512		-1		1077044265638572
797519		-1		1074334873381780
206797		0		1079341241598904
289167		-1		1077048341722674
289037		-1		1077048341721677
289917		-1		1077048341726672
227467		0		1077049641509989
227467		-1		1076947673289217
227457		0		1077049641509927
227457		-1		1076947673288128
227427		0		1077049641509996
227427		-1		1076947673289231
288297		-1		1077048341738675
261367		-1		1077054141984624
231937		0		1077045741537815
231937		0		1077046107557485
248537		-1		1077044094635674
252177		-1		1076947675667662
231967		0		1077046107558802
231087		0		1077056341304134
231087		0		1077056341726820
231087		-1		1077046107912048
231087		0		1077046107633080
231087		0		1077046107557201
231087		0		1077046741190406
231087		0		1077045741537860
231937		0		1077046741190543
231967		-1		1077046107634940
231967		0		1077046741191625
231967		0		1077045741537846
231957		0		1077056341771028
231957		-1		1077046107632205
231957		0		1077046107557850
231957		0		1077046741190468
231957		0		1077045741537839
231937		0		1077056341799480
289077		-1		1077048341737678
231937		-1		1077046107967796
231937		0		1077046107634667
231967		0		1077056341771042
252177		0		1077049641559144
394568		-1		1077044089166237
394568		0		1077044089142996
268977		-1		1077048341597531
396420		-1		1077744651977161
225857		0		1077056341791514
225857		0		1077046107634605
396420		0		1077744651286911
225857		0		1077046107954888
225807		-1		1077045741535958
225857		-1		1077045741530694
225857		0		1077046107556365
396455		-1		1077049641551292
397336		-1		1077054141375651
392230		-1		1077048341587532
391055		0		1077044265572814
391277		-1		1077048341714679
397163		-1		1077044265015595
392346		0		1077046107197551
396696		-1		1077044265076695
391952		-1		1077044265071539
391054		-1		1077044265637940
391054		0		1077044265572838
391055		-1		1077044265637964
391077		-1		1077048341727679
391997		-1		1077048341590273
398113		0		1077044265071133
398120		-1		1077044265855825
392346		-1		1077046107631383
391927		-1		1074744697653060
398113		-1		1077044265638558
392346		0		1077045741537006
391907		-1		1074744697653176
397441		-1		1077044265658600
397440		0		1077044265074530
397440		-1		1077044265658723
396953		0		1077044265074639
397435		0		1077044265094781
397553		-1		1077044095537199
397555		-1		1077056741595774
397435		-1		1077044265647406
396956		-1		1077044265637087
397434		0		1077044265094705
397434		-1		1077044265647444
396571		-1		1077044265015441
396955		0		1077044265071485
396955		-1		1077044265649073
396954		0		1077044265071409
396954		-1		1077044265649059
397441		0		1077044265074561
396956		0		1077044265071645
396189		0		1077045841964412
396189		0		1077045741530748
396189		-1		1073334041622999
397569		-1		1077044265015427
396953		-1		1077044265649950
397561		-1		1077044265015458
397560		-1		1077044265015410
898267		-1		1077044089142286
991057		-1		1077041041598235
752587		-1		1077041041598037
892497		-1		1077054141375668
742057		0		1077334691973676
742057		-1		1077334691581826
742957		0		1079334621500536
742957		-1		1079334621598694
787067		-1		1077048341505376
747727		0		1077044357576607
859147		-1		1077054141871689
747727		-1		1077044357570612
754917		-1		1077049641505936
428507		-1		1077041041598815
428537		-1		1077041041598808
403668		-1		1077819643982109
403721		-1		1079334628622293
403720		-1		1077042694545874
403724		-1		1077049341981733
403706		-1		1077044265650666
432407		-1		1077056341932917
432407		0		1077045841640279
403581		-1		1077046741171528
799205		-1		1077046102244397
799204		-1		1077046102244168
794345		-1		1076036659844059
799203		-1		1074744742595635
349331		-1		1074773641521841
794613		-1		1077049241701110
794612		-1		1077049241701196
793976		-1		1079334628805849
403841		-1		1074334790955880
403842		-1		1073345741576970
403843		-1		1074334790946277
403844		-1		1074334790946581
403845		-1		1074334790955415
403846		-1		1074334790876697
403858		-1		1072134661995692
403859		-1		1077827434219051
403850		-1		1076947675149304
403852		-1		1073348041495026
798471		0		1077044265644184
184367		-1		1074322373575358
295227		0		1077042908585276
301353		-1		1077044265655364
403833		-1		1077044073856502
403834		-1		1077044073866501
947984		0		1077043241686514
794123		0		1077044265655258
599200		0		1077040169473943
599209		0		1077040169473707
599208		0		1077040169473196
349300		0		1077048441505894
349395		0		1077046641500435
080822		0		1077044265076275
080757		0		1077046641589119
087747		0		1077049241465807
083460		0		1074747489932602
083469		0		1074747489934156
083451		0		1074747489933807
083450		0		1074747489932862
083459		0		1074747489932763
083458		0		1074747489932831
083446		0		1074747489932978
083445		0		1074747489931391
083444		0		1074747489931490
083443		0		1074747489932817
083442		0		1074747489931315
083441		0		1074747489931322
083440		0		1074747489931261
083449		0		1074747489932619
083448		0		1074747489932893
083447		0		1074747489932800
083436		0		1074747489931568
083435		0		1074747489932879
083434		0		1074747489932855
083433		0		1074747489932824
083432		0		1074747489931384
083431		0		1074747489932756
083430		0		1074747489932886
083439		0		1074747489931346
083438		0		1074747489932749
083426		0		1074747489932732
083425		0		1074747489931483
083424		0		1074747489932725
083423		0		1074747489931339
083422		0		1074747489932701
083421		0		1074747489932923
083420		0		1074747489932916
083429		0		1074747489932794
083428		0		1074747489932985
083427		0		1074747489931377
083416		0		1074747489012205
083415		0		1074747489932787
083414		0		1074747489931308
083413		0		1074747489932664
083412		0		1074747489932848
083411		0		1074747489012281
083410		0		1074747489932909
083419		0		1074747489932657
083418		0		1074747489932640
083417		0		1074747489931551
083406		0		1074747489932626
083405		0		1074747489932930
083404		0		1074747489931360
083403		0		1074747489932688
083402		0		1074747489932633
083401		0		1074747489932992
083400		0		1074747489931544
083409		0		1074747489931476
083408		0		1074747489932695
083407		0		1074747489932671
070997		0		1077056841427036
078812		0		1077041930317169
076057		0		1084744682658770
432367		-1		1079334621598502
403684		-1		1077044265650932
403515		-1		1076947675300712
403685		-1		1077044265650079
403686		-1		1077044265650055
403444		-1		1077046741089502
430017		-1		1077041041598075
446592		0		1077047424633845
446592		-1		1073351041634159
446597		-1		1073351041033679
446597		0		1073351041633619
430037		-1		1077041041598983
430057		-1		1077041041598914
439707		-1		1077048341736671
430007		-1		1077041041598082
076057		0		1077044144526631
076047		0		1087044144577135
076047		0		1077044144525054
061537		0		1077046741446381
430097		-1		1077041041598020
430977		-1		1077041041598099
349262		-1		1077046741109033
403771		-1		1077044265654237
349261		-1		1077046741108470
403882		-1		1077044265665028
403775		-1		1077044265666889
403408		-1		1077041544437123
403491		-1		1077041544439820
403891		-1		1077046741290205
403776		-1		1077044265666803
403758		-1		1076947675429437
403759		-1		1076947675429994
403750		-1		1076947675429451
403751		-1		1076947675429314
349263		-1		1077046741109194
403752		-1		1076947675429338
403770		-1		1077044265654336
403753		-1		1076947676577342
309758		-1		1077044265015403
309759		-1		1077044265504846
306498		-1		1074340130570996
309743		-1		1077044265504822
301205		-1		1077042755333280
309744		-1		1077044265504860
309745		-1		1077044265504945
301219		-1		1077046741851437
301204		0		1077042755333105
300001		-1		1077044265638510
300001		0		1077044265518188
300000		0		1077044265518102
301927		-1		1079334681202920
300000		-1		1077044265638596
307091		-1		1077044265614767
306499		-1		1074340130570903
300061		0		1077044265637568
300061		-1		1077044265521935
300054		-1		1077044265637902
300054		0		1077044265519628
301503		0		1077044265515538
301503		-1		1077044265614743
300281		-1		1077042755367070
301219		0		1077056341162093
301529		-1		1077048341592222
301083		-1		1077056341928613
301205		0		1077056341161379
300281		0		1077827479481680
307704		0		1074935582576858
300484		-1		1077044357578588
307990		-1		1077044265640650
307990		0		1077044265076923
307704		-1		1077044265592430
307090		0		1077044265593598
307090		-1		1077044265614880
307091		0		1077044265593529
300081		0		1077044265518522
307099		0		1077044265593512
307198		0		1077044265593536
307198		-1		1077044265631870
301534		0		1077044265080395
307099		-1		1077044265614729
307098		0		1077044265593505
307098		-1		1077044265614705
301534		-1		1077044265631719
300763		0		1077056341655182
300763		-1		1077042755348925
300761		0		1077056341655113
300761		-1		1077042755249536
300861		-1		1077044939589605
307811		0		1077044265599125
301224		0		1079105694545744
307811		-1		1077044265644795
300776		-1		1077044265647482
307813		0		1077044265599163
307812		-1		1077044265644719
300776		0		1077044265516405
300764		-1		1077056341655069
300764		0		1077042755249574
307812		0		1077044265599149
301215		-1		1077044265639616
301215		0		1077044265530982
301214		-1		1077044265639630
301224		0		1077042694545621
301224		0		1077042694545744
301224		-1		1077042694545829
301225		-1		1077042694545645
301213		-1		1077044265639692
308074		0		1077044089152599
308074		-1		1077044089166336
301214		0		1077044265530906
309816		-1		1077044265795794
305993		-1		1072367351505967
301213		0		1077044265530869
300926		-1		1077056341787661
301900		-1		1077045812676719
301909		-1		1077045812676696
300081		-1		1077044265639883
300080		-1		1077044265639807
300080		0		1077044265518560
300089		-1		1077044265639746
300089		0		1077044265518546
300088		-1		1077044265639722
300088		0		1077044265519680
301219		0		1077042755345184
307813		-1		1077044265644733
301204		-1		1077046741972910
300910		0		1077044265074523
300910		-1		1077044265658662
318265		0		1077045841083243
302196		-1		1077042694545720
318263		-1		1077044357578397
302118		-1		1076947673733444
318758		0		1077044265699238
302102		-1		1076947673454950
313423		-1		1077744607682491
302103		-1		1076947673227493
329067		-1		1077044089166251
302026		-1		1077044265614781
302038		0		1077044265552618
329067		0		1077044089142910
302038		-1		1077044265614668
329077		0		1077044089142927
329077		-1		1077044089166268
302363		0		1077042755366431
302363		-1		1077046107975821
