	own_sku	ean_list	content	content_unit	description	temperature_zone	shelf_life	volume_mm3	brutto_weight	brutto_weight_unit
4729	wj5XZ	{1077044265561368, 1077044265647185, 1077044265561474, 1077044265647192}	1077044265561474	0313-Diepvries pizza's	KROKANTE PIZZA FUNGHI	diepvries	0	2187000.0	473.0	GR
4730	wj5XZ	{1077044265561368, 1077044265647185, 1077044265561474, 1077044265647192}	1077044265647192	0313-Diepvries pizza's	KROKANTE PIZZA FUNGHI	diepvries	0	2187000.0	473.0	GR
4731	8XKj7	{1077044265647048, 1077044265561580, 1077044265561597, 1077044265647055}	1077044265561597	0313-Diepvries pizza's	KROKANTE PIZZA 4 FORMAGGI	diepvries	0	2187000.0	454.0	GR
4732	8XKj7	{1077044265647048, 1077044265561580, 1077044265561597, 1077044265647055}	1077044265647055	0313-Diepvries pizza's	KROKANTE PIZZA 4 FORMAGGI	diepvries	0	2187000.0	454.0	GR
4733	REeBv	{1077044402585240, 1077044402582393, 1077044402485243, 1077044402482396}	1077044402582393	0324-Diepvries snacks	VARKENSSATE IN SATESAUS	diepvries	0	390000.0	177.0	GR
4734	REeBv	{1077044402585240, 1077044402582393, 1077044402485243, 1077044402482396}	1077044402585240	0324-Diepvries snacks	VARKENSSATE IN SATESAUS	diepvries	0	390000.0	177.0	GR
4735	Gd3Be	{1077044402585226, 1077044402588210, 1077044402485229, 1077044402488213}	1077044402585226	0324-Diepvries snacks	KIPSATE IN SATESAUS	diepvries	0	390000.0	174.0	GR
4736	Gd3Be	{1077044402585226, 1077044402588210, 1077044402485229, 1077044402488213}	1077044402588210	0324-Diepvries snacks	KIPSATE IN SATESAUS	diepvries	0	390000.0	174.0	GR
4737	m0pQg	{1077044265687792, 1077044265627354, 1077044265627347, 1077044265687709}	1077044265627354	0311-Diepvries aardappelp.	AARDAPPEL SCHIJFJES	diepvries	0	2000000.0	596.0	GR
4738	m0pQg	{1077044265687792, 1077044265627354, 1077044265627347, 1077044265687709}	1077044265687709	0311-Diepvries aardappelp.	AARDAPPEL SCHIJFJES	diepvries	0	2000000.0	596.0	GR
4739	y30na	{1077044265687150, 1077044265687167, 1077044265620614, 1077044265620607}	1077044265620614	0332-Multipacks	VRUCHTENIJS BOSVRUCHTEN	diepvries	0	2044250.0	677.0	ML
4740	y30na	{1077044265687150, 1077044265687167, 1077044265620614, 1077044265620607}	1077044265687167	0332-Multipacks	VRUCHTENIJS BOSVRUCHTEN	diepvries	0	2044250.0	677.0	ML
4741	y30na	{1077044265687150, 1077044265687167, 1077044265620614, 1077044265620607}	1079334641575675	0332-Multipacks	VRUCHTENIJS BOSVRUCHTEN	diepvries	0	2044250.0	677.0	ML
4742	2mXMR	{1077044265687280, 1077044265687273, 1077044265620690, 1077044265620683}	1077044265620690	0332-Multipacks	VRUCHTENIJS PEER	diepvries	0	2044250.0	674.0	ML
4743	2mXMR	{1077044265687280, 1077044265687273, 1077044265620690, 1077044265620683}	1077044265687280	0332-Multipacks	VRUCHTENIJS PEER	diepvries	0	2044250.0	674.0	ML
4744	2mXMR	{1077044265687280, 1077044265687273, 1077044265620690, 1077044265620683}	1079334641575675	0332-Multipacks	VRUCHTENIJS PEER	diepvries	0	2044250.0	674.0	ML
4745	paxAy	{1077044080488314, 1077044080488222}	1077044080488314	0311-Diepvries aardappelp.	AARDAPPELSCHYFJES	diepvries	0	2860000.0	604.0	GR
4746	0Wba4	{1077044080488208, 1077044080496289, 1077044080488390}	1077044080488390	0311-Diepvries aardappelp.	POMMES DUCHESSES	diepvries	0	2970000.0	749.0	GR
4747	0Wba4	{1077044080488208, 1077044080496289, 1077044080488390}	1077044080496289	0311-Diepvries aardappelp.	POMMES DUCHESSES	diepvries	0	2970000.0	749.0	GR
4748	0Wba4	{1077044080488208, 1077044080496289, 1077044080488390}	1079334641575675	0311-Diepvries aardappelp.	POMMES DUCHESSES	diepvries	0	2970000.0	749.0	GR
4749	g2jd0	{1077044265622687, 1077044265622694, 1077044265519246, 1077044265519239}	1077044265519246	0332-Multipacks	MINI CORNETS  VAN/CHOC	diepvries	0	1220625.0	275.0	ML
4750	g2jd0	{1077044265622687, 1077044265622694, 1077044265519246, 1077044265519239}	1077044265622694	0332-Multipacks	MINI CORNETS  VAN/CHOC	diepvries	0	1220625.0	275.0	ML
4751	8XxMZ	{1077044265555312, 1077044265555305, 1077044265623363, 1077044265623479}	1077044265555312	0332-Multipacks	CORNETS KARAMEL	diepvries	0	2265250.0	483.0	ML
4752	8XxMZ	{1077044265555312, 1077044265555305, 1077044265623363, 1077044265623479}	1077044265623479	0332-Multipacks	CORNETS KARAMEL	diepvries	0	2265250.0	483.0	ML
4753	znEqW	{1077044265612886, 1077044265683909, 1077044265552670, 1077044265612879}	1077044265612886	0324-Diepvries snacks	MAALTIJDLOEMPIA HAM EN KIP	diepvries	0	644000.0	180.0	GR
4754	znEqW	{1077044265612886, 1077044265683909, 1077044265552670, 1077044265612879}	1077044265683909	0324-Diepvries snacks	MAALTIJDLOEMPIA HAM EN KIP	diepvries	0	644000.0	180.0	GR
4755	pajOd	{1077044265552601, 1077044265552694}	1077044265552601	0324-Diepvries snacks	PARTY MINISNACKS 48 ST	diepvries	0	2275000.0	888.0	GR
4756	k5YDG	{1077056341591961, 1077334561374466}	1077334561374466	0324-Diepvries snacks	KIPNUGGETS 30 ST	diepvries	0	2499000.0	542.0	GR
4757	ZvBmK	{1077044265643835, 1077044265643828}	1077044265643828	0324-Diepvries snacks	RUNDVLEES BITTERBALLEN 30 ST	diepvries	0	1906125.0	633.0	GR
4758	ZvBmK	{1077044265643835, 1077044265643828}	1077044265643835	0324-Diepvries snacks	RUNDVLEES BITTERBALLEN 30 ST	diepvries	0	1906125.0	633.0	GR
4759	2mb4R	{1073335365581481, 1073335365581474}	1073335365581481	0313-Diepvries pizza's	PIZZABURGER SPECIALE	diepvries	0	3042000.0	468.0	GR
4760	GdobV	{1073335365581344, 1073335365581351}	1073335365581351	0313-Diepvries pizza's	PIZZABURGER SALAMI	diepvries	0	3042000.0	464.0	GR
4761	wj0PR	{1077046149407632, 1077046149077071}	1077046149077071	0335-Diepvries gebak	APPELTAART	diepvries	0	2281500.0	825.0	GR
4762	wj0PR	{1077046149407632, 1077046149077071}	1077046149407632	0335-Diepvries gebak	APPELTAART	diepvries	0	2281500.0	825.0	GR
4763	8XxeY	{1077046741102584, 1077334561248859}	1077334561248859	0331-Schepijs	AARDBEI MERINGUE	diepvries	0	2295000.0	538.0	ML
4764	Wz6m0	{1077044265659331, 1077044265659324}	1077044265659331	0313-Diepvries pizza's	ST.OVENPIZZA MOZZARELLA	diepvries	0	2106750.0	464.0	GR
4765	QxZXx	{1077044265659355, 1077044265659348}	1077044265659355	0313-Diepvries pizza's	ST.OVENPIZZA VERDURA	diepvries	0	2106750.0	496.0	GR
4766	EYvO1	{1077044265659300, 1077044265659317}	1077044265659317	0313-Diepvries pizza's	ST.OVENPIZZA CARNE	diepvries	0	2106750.0	461.0	GR
4767	ZvB2q	{1077044265650222, 1077044265650215}	1077044265650222	0310-Diepvries groenten	ITALIAANSE ROERBAKGROENTE	diepvries	0	1254000.0	469.0	GR
4768	qdG6Z	{1077334561240792, 1077046741148223}	1077334561240792	0331-Schepijs	BANANA SPLIT	diepvries	0	2295000.0	554.0	ML
4769	2mbV9	{1077046153850776, 1077046153850783}	1077046153850776	0324-Diepvries snacks	MINI KAASSOUFFLE	diepvries	0	902000.0	324.0	GR
4770	rMjR1	{1077044265559440, 1077044265559457, 1077044265643873, 1077044265643767}	1077044265559457	0324-Diepvries snacks	KAASSOUFFLE'S	diepvries	0	789250.0	385.0	GR
4771	rMjR1	{1077044265559440, 1077044265559457, 1077044265643873, 1077044265643767}	1077044265643873	0324-Diepvries snacks	KAASSOUFFLE'S	diepvries	0	789250.0	385.0	GR
4772	y3r7v	{1077045112587784, 1077045112587722}	1077045112587722	0311-Diepvries aardappelp.	WAFFLE FRIES	diepvries	0	3105000.0	597.0	GR
4773	2mbpV	{1077045112588828, 1077045112588941}	1077045112588941	0311-Diepvries aardappelp.	TWISTERS FRIES SEASONED	diepvries	0	3105000.0	587.0	GR
4774	g2jyM	{1077334561451761, 1077046107863463}	1077334561451761	0332-Multipacks	MAGNUM MINI CLASSIC	diepvries	0	1561625.0	360.0	ML
4775	az1yn	{1077041315595755, 1077041315590750}	1077041315590750	0335-Diepvries gebak	FILODEEG	diepvries	0	462000.0	256.0	GR
4776	rMjO1	{1077041315737216, 1077041315737223}	1077041315737223	0310-Diepvries groenten	RODE KOOL + APPEL MINI	diepvries	0	1176000.0	471.0	GR
4777	DbYpq	{1077044265634161, 1077044265634277, 1077044265611926, 1077044265611919}	1077044265611926	0310-Diepvries groenten	SOEPGROENTEN	diepvries	0	883500.0	324.0	GR
4778	DbYpq	{1077044265634161, 1077044265634277, 1077044265611926, 1077044265611919}	1077044265634277	0310-Diepvries groenten	SOEPGROENTEN	diepvries	0	883500.0	324.0	GR
4779	b2qyx	{1077046149575386, 1077046149172455}	1077046149172455	0335-Diepvries gebak	MOORKOPSOESJES	diepvries	0	1653000.0	242.0	GR
4780	Wz6We	{1077046149672696, 1077046149176170}	1077046149176170	0335-Diepvries gebak	SLAGROOMSOESJES	diepvries	0	1653000.0	290.0	GR
4781	Y4zez	{1077334561220565, 1077334561286929, 1077046741075789, 1077045841000813}	1077334561220565	0331-Schepijs	SLAGROOM IJS	diepvries	0	1890000.0	518.0	ML
4782	Y4zez	{1077334561220565, 1077334561286929, 1077046741075789, 1077045841000813}	1077334561286929	0331-Schepijs	SLAGROOM IJS	diepvries	0	1890000.0	518.0	ML
4783	eXRAD	{1077334561287650, 1077046741075666, 1077334561220534, 1077046741165176, 1077334561242093, 1077045841015855}	1077334561220534	0331-Schepijs	ROMIGE VANILLE	diepvries	0	2295000.0	537.0	ML
4784	eXRAD	{1077334561287650, 1077046741075666, 1077334561220534, 1077046741165176, 1077334561242093, 1077045841015855}	1077334561242093	0331-Schepijs	ROMIGE VANILLE	diepvries	0	2295000.0	537.0	ML
4785	o0jMk	{1077046107763930, 1077334561437710}	1077334561437710	0331-Schepijs	CHOCOMOMENTJE VAN/CHOCO	diepvries	0	584375.0	128.0	ML
4786	3mX5e	{1077044080484965, 1077044080484958}	1077044080484958	0311-Diepvries aardappelp.	RAS ORIGINAL	diepvries	0	3080000.0	540.0	GR
4787	BbWdr	{1077045841049744, 1077334561282853}	1077334561282853	0332-Multipacks	CORNETTO CLASSICO	diepvries	0	2304000.0	582.0	ML
4788	ZvBEM	{1077045841172763, 1077334561299509}	1077334561299509	0333-IJstaarten	VIENNETTA BISCUIT CARAMEL	diepvries	0	1204125.0	413.0	ML
4789	RE37q	{1077044402451408, 1077044402551405}	1077044402551405	0324-Diepvries snacks	KIPSATE IN PITTIGE SAUS	diepvries	0	580000.0	188.0	GR
4790	AxYaE	{1077044402551436, 1077044402451439}	1077044402551436	0324-Diepvries snacks	BALLETJES IN MILDE PINDASAUS	diepvries	0	580000.0	186.0	GR
4791	j08bM	{1077044402551429, 1077044402451422}	1077044402551429	0324-Diepvries snacks	BALLETJES ZOETZURE SAUS	diepvries	0	580000.0	194.0	GR
4792	1OEeM	{1077334561948261, 1077334561948254}	1077334561948254	0332-Multipacks	MINI TWISTER	diepvries	0	1575000.0	429.0	ML
4793	vrGQV	{1077044402551498, 1077044402451491}	1077044402551498	0324-Diepvries snacks	KIPSATE IN MILDE SAUS	diepvries	0	580000.0	190.0	GR
4794	n0n6b	{1077044402551412, 1077044402451415}	1077044402551412	0324-Diepvries snacks	VARKENSSATE IN PITTIGE PINDASA	diepvries	0	580000.0	185.0	GR
4795	QxZV7	{1077046107673291, 1077334561419679}	1077334561419679	0332-Multipacks	CALIPPO SUPERMIX	diepvries	0	1522500.0	616.0	GR
4796	EYv2Q	{1077041315739784, 1077041315739791}	1077041315739791	0322-Diepvries visprodukten	VISNUGGETS	diepvries	0	880000.0	331.0	GR
4797	b2qXv	{1077044265620652, 1077044265620645}	1077044265620645	0332-Multipacks	CHOCOSTICKS VANILLE	diepvries	0	2261000.0	529.0	ML
4798	b2qXv	{1077044265620652, 1077044265620645}	1077044265620652	0332-Multipacks	CHOCOSTICKS VANILLE	diepvries	0	2261000.0	529.0	ML
4799	ZvB5B	{1077046153855771, 1077046153855788}	1077046153855771	0324-Diepvries snacks	DRAADJESVLEES CROQUETTEN	diepvries	0	866250.0	380.0	GR
4800	ZvB5B	{1077046153855771, 1077046153855788}	1077046153855788	0324-Diepvries snacks	DRAADJESVLEES CROQUETTEN	diepvries	0	866250.0	380.0	GR
4801	j08x0	{1077044265621468, 1077044265621574}	1077044265621468	0330-Diepvries pudding & des.	FRAMBOZEN	diepvries	0	1332000.0	285.0	GR
4802	j08x0	{1077044265621468, 1077044265621574}	1077044265621574	0330-Diepvries pudding & des.	FRAMBOZEN	diepvries	0	1332000.0	285.0	GR
4803	1OE8Q	{1077044265621581, 1077044265621598}	1077044265621581	0330-Diepvries pudding & des.	ZOMERFRUIT	diepvries	0	1332000.0	276.0	GR
4804	1OE8Q	{1077044265621581, 1077044265621598}	1077044265621598	0330-Diepvries pudding & des.	ZOMERFRUIT	diepvries	0	1332000.0	276.0	GR
4805	VWxkA	{1077048439508272, 1077045870502203}	1077048439508272	0322-Diepvries visprodukten	WOKGARNALEN	diepvries	0	1911000.0	491.0	GR
4806	vrGmx	{1077044888564425, 1077044888533773, 1077044888533421, 1077044888564777}	1077044888533421	0322-Diepvries visprodukten	PANGALICIOUS KNOFL&KRUIDEN	diepvries	0	1856000.0	313.0	GR
4807	vrGmx	{1077044888564425, 1077044888533773, 1077044888533421, 1077044888564777}	1077044888533773	0322-Diepvries visprodukten	PANGALICIOUS KNOFL&KRUIDEN	diepvries	0	1856000.0	313.0	GR
4808	9zM5p	{1077044265623936, 1077044265623929}	1077044265623929	0331-Schepijs	MINI SLAGROOMIJS PECAN-CARAMEL	diepvries	0	500000.0	118.0	ML
4809	9zM5p	{1077044265623936, 1077044265623929}	1077044265623936	0331-Schepijs	MINI SLAGROOMIJS PECAN-CARAMEL	diepvries	0	500000.0	118.0	ML
4810	k5Y4z	{1077044265623073, 1077044265623967}	1077044265623073	0331-Schepijs	MINI SLAGROOMIJS ROOD FRUIT	diepvries	0	500000.0	117.0	ML
4811	k5Y4z	{1077044265623073, 1077044265623967}	1077044265623967	0331-Schepijs	MINI SLAGROOMIJS ROOD FRUIT	diepvries	0	500000.0	117.0	ML
4812	b2qvv	{1077046153751684, 1077046153751677}	1077046153751677	0324-Diepvries snacks	RUNDVLEES KROKETTEN	diepvries	0	866250.0	382.0	GR
4813	b2qvv	{1077046153751684, 1077046153751677}	1077046153751684	0324-Diepvries snacks	RUNDVLEES KROKETTEN	diepvries	0	866250.0	382.0	GR
4814	Wz6vr	{1077044265631801, 1077044265631894}	1077044265631801	0311-Diepvries aardappelp.	POMMES DUCHESSES	diepvries	0	2990000.0	750.0	GR
4815	Y4zaO	{1077044265631825, 1077044265631818}	1077044265631825	0311-Diepvries aardappelp.	RÍSTI RONDJES	diepvries	0	2860000.0	750.0	GR
4816	MgzxK	{1077044265634994, 1077044265634987}	1077044265634994	0310-Diepvries groenten	TUINERWTEN ZEER FIJN	diepvries	0	2640000.0	983.0	GR
4817	b2q67	{1077048439508487, 1077044265645310, 1077044265645327}	1077044265645327	0322-Diepvries visprodukten	TILAPIA	diepvries	0	2999250.0	622.0	GR
4818	b2q67	{1077048439508487, 1077044265645310, 1077044265645327}	1077048439508487	0322-Diepvries visprodukten	TILAPIA	diepvries	0	2999250.0	622.0	GR
4819	Wz6kr	{1077044265645396, 1077048439509781, 1077044265645303}	1077044265645303	0322-Diepvries visprodukten	WILDE ZALM	diepvries	0	2999250.0	642.0	GR
4820	Wz6kr	{1077044265645396, 1077048439509781, 1077044265645303}	1077048439509781	0322-Diepvries visprodukten	WILDE ZALM	diepvries	0	2999250.0	642.0	GR
4821	Y4z5O	{1077044265634956, 1077044265634949}	1077044265634956	0310-Diepvries groenten	GEBROKEN SPERZIEBONEN	diepvries	0	3080000.0	984.0	GR
4822	eXRB4	{1077044265634901, 1077044265634918}	1077044265634918	0310-Diepvries groenten	SPINAZIE PUREE	diepvries	0	2730000.0	909.0	GR
4823	6QY4Q	{1077044265634932, 1077044265634925}	1077044265634932	0310-Diepvries groenten	SPINAZIE CREME	diepvries	0	2730000.0	984.0	GR
4824	o0j18	{1077046153850684, 1077046153850677}	1077046153850677	0324-Diepvries snacks	GOUDSE KAASSOUFFL╔	diepvries	0	902000.0	378.0	GR
4825	7BK3e	{1077044265634116, 1077044265634109}	1077044265634116	0310-Diepvries groenten	BLOEMKOOL	diepvries	0	1179750.0	327.0	GR
4826	BbWXj	{1077044265633492, 1077044265633485}	1077044265633492	0310-Diepvries groenten	BROCCOLI	diepvries	0	1179750.0	325.0	GR
4827	1OE9V	{1073335365579648, 1073335365579655}	1073335365579655	0313-Diepvries pizza's	RISTO PIZZA MOZ PESTO	diepvries	0	2028000.0	434.0	GR
4828	MgzKZ	{1074748448579616, 1074748448178703}	1074748448178703	0322-Diepvries visprodukten	FISH FILET BURGERS	diepvries	0	731500.0	257.0	GR
4829	k5YZQ	{1077041315739340, 1077041315739333}	1077041315739340	0322-Diepvries visprodukten	LEKKERBEKJES TRADITIONEEL	diepvries	0	980000.0	261.0	GR
4830	4Evk5	{1077041315595632, 1077041315590637}	1077041315590637	0324-Diepvries snacks	VIETNAMESE LOEMPIA'S	diepvries	0	891000.0	447.0	GR
4831	o0jEY	{1077044265640780, 1077044265640773}	1077044265640780	0332-Multipacks	ICE MAC AARDB WITTE CHOC	diepvries	0	1326000.0	239.0	ML
4832	ZvBkw	{1077044265648595, 1077044265648502}	1077044265648502	0332-Multipacks	KNETTER IJSSTICKS	diepvries	0	1373625.0	300.0	ML
4833	1OEdw	{1077044265649332, 1077044265649349, 1077044265620126}	1077044265649349	0332-Multipacks	SPACE ARROWS	diepvries	0	2128500.0	560.0	ML
4834	KPMjq	{1077044265649400, 1077044265649493}	1077044265649400	0332-Multipacks	TUM TUM MIX	diepvries	0	1598625.0	371.0	ML
4835	2mbMG	{1077044265641930, 1077044265641947}	1077044265641930	0331-Schepijs	MINI SLAGROOMIJS YOGHURT/KERS	diepvries	0	500000.0	132.0	ML
4836	2mbMG	{1077044265641930, 1077044265641947}	1077044265641947	0331-Schepijs	MINI SLAGROOMIJS YOGHURT/KERS	diepvries	0	500000.0	132.0	ML
4837	qdGgy	{1077044265640100, 1077044265640117}	1077044265640117	0335-Diepvries gebak	BLADERDEEG PLAKJES	diepvries	0	729000.0	461.0	GR
4838	qdGgy	{1077044265640100, 1077044265640117}	1079334641575675	0335-Diepvries gebak	BLADERDEEG PLAKJES	diepvries	0	729000.0	461.0	GR
4839	7BE13	{1077334561055174, 1077334561055471}	1077334561055174	0332-Multipacks	MAGNUM MINI ASSORTI	diepvries	0	1561625.0	360.0	ML
4840	MgppK	{1077044888538297, 1077044888569291}	1077044888538297	0322-Diepvries visprodukten	TILAPIA FILET ASC	diepvries	0	3307500.0	607.0	GR
4841	XK4wG	{1073335365395675, 1073335365395699}	1073335365395699	0313-Diepvries pizza's	RISTO PIZZA POLLO	diepvries	0	2028000.0	438.0	GR
4842	Ox1Y8	{1073333874687809, 1073333874587802}	1073333874687809	0313-Diepvries pizza's	BIG PIZZA SUPREME	diepvries	0	3862375.0	499.0	GR
4843	WzDZv	{1073333874576554, 1073333874676551}	1073333874676551	0313-Diepvries pizza's	BIG PIZZA TEXAS	diepvries	0	3862375.0	505.0	GR
4844	m0a79	{1073333874587994, 1073333874687991}	1073333874687991	0313-Diepvries pizza's	BIG PIZZA HAWAII	diepvries	0	3862375.0	493.0	GR
4845	j0Ab3	{1073335365383573, 1073335365383597}	1073335365383597	0313-Diepvries pizza's	RISTO PIZZA FORMAGGI	diepvries	0	2028000.0	413.0	GR
4846	eXZVP	{1073333874587697, 1073333874687694}	1073333874687694	0313-Diepvries pizza's	BIG PIZZA TUNA	diepvries	0	1152000.0	82.0	GR
4847	9B495	{1077044265632488, 1077044265517730, 1077044265517723, 1077044265632471}	1077044265517730	0310-Diepvries groenten	SPRUITEN	diepvries	0	675000.0	310.0	GR
4848	9B495	{1077044265632488, 1077044265517730, 1077044265517723, 1077044265632471}	1077044265632488	0310-Diepvries groenten	SPRUITEN	diepvries	0	675000.0	310.0	GR
4849	9BAWm	{1077044088550624, 1077041315735984, 1077056341575312, 1077041315735991, 1077044088050629, 1077041315738343, 1077041315738350}	1077041315735991	0322-Diepvries visprodukten	FISHCUISINE ITALIANO	diepvries	0	988000.0	411.0	GR
4850	9BAWm	{1077044088550624, 1077041315735984, 1077056341575312, 1077041315735991, 1077044088050629, 1077041315738343, 1077041315738350}	1077041315738350	0322-Diepvries visprodukten	FISHCUISINE ITALIANO	diepvries	0	988000.0	411.0	GR
4851	9BAWm	{1077044088550624, 1077041315735984, 1077056341575312, 1077041315735991, 1077044088050629, 1077041315738343, 1077041315738350}	1077044088050629	0322-Diepvries visprodukten	FISHCUISINE ITALIANO	diepvries	0	988000.0	411.0	GR
4852	9BAWm	{1077044088550624, 1077041315735984, 1077056341575312, 1077041315735991, 1077044088050629, 1077041315738343, 1077041315738350}	1079334641575675	0322-Diepvries visprodukten	FISHCUISINE ITALIANO	diepvries	0	988000.0	411.0	GR
4853	Y779O	{1077044080483968, 1077044080576820, 1077044080576790, 1077044080489595, 1077044080489502}	1077044080483968	0311-Diepvries aardappelp.	GRIEKSE AARD.SCHOTEL	diepvries	0	1680000.0	445.0	GR
4854	Y779O	{1077044080483968, 1077044080576820, 1077044080576790, 1077044080489595, 1077044080489502}	1077044080489595	0311-Diepvries aardappelp.	GRIEKSE AARD.SCHOTEL	diepvries	0	1680000.0	445.0	GR
4855	7eGWR	{1077044025687017, 1077044402468529, 1077044402568526, 1077044025587638}	1077044025587638	0324-Diepvries snacks	FRIKANDEL	diepvries	0	668250.0	363.0	ST
4856	7eGWR	{1077044025687017, 1077044402468529, 1077044402568526, 1077044025587638}	1077044402568526	0324-Diepvries snacks	FRIKANDEL	diepvries	0	668250.0	363.0	ST
4857	YoYpP	{1077044888537672, 1077045952676754}	1077044888537672	0236 Diervoeding diepvries	SMULDIER PENS	diepvries	0	825000.0	407.0	GR
4858	QMeqV	{1077044080466800, 1077044080487164, 1077044080487157, 1077044080484972, 1077044080576141}	1077044080466800	0311-Diepvries aardappelp.	OMA'S SMUL FRIETEN	diepvries	0	3220000.0	760.0	GR
4859	QMeqV	{1077044080466800, 1077044080487164, 1077044080487157, 1077044080484972, 1077044080576141}	1077044080484972	0311-Diepvries aardappelp.	OMA'S SMUL FRIETEN	diepvries	0	3220000.0	760.0	GR
4860	QMeqV	{1077044080466800, 1077044080487164, 1077044080487157, 1077044080484972, 1077044080576141}	1077044080487157	0311-Diepvries aardappelp.	OMA'S SMUL FRIETEN	diepvries	0	3220000.0	760.0	GR
4861	0DA03	{1077044265089152, 1077044265077753, 1077044265089169, 1077044265077876}	1077044265077753	0322-Diepvries visprodukten	KABELJAUWFILET	diepvries	0	617500.0	419.0	GR
